LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
RUSSELL,JOANNIE,059,05,0,654769855
HANNA,YVONE,049,00,1,005359610
DAVENPORT,SPARKLE,069,03,0,470002305
CLAYTON,BULA,014,03,0,578398031
HOFFMAN,MEREDITH,048,03,0,041163243
AYERS,PRUDENCE,052,03,0,070142433
MICHAEL,LUCILE,040,03,0,335363076
MYERS,VIVIEN,056,00,1,457791434
WAGNER,TOD,054,01,1,318287079
GARCIA,DELMAR,005,00,0,568092099
WEISS,ILONA,029,01,0,580759238
RAYMOND,PRECIOUS,008,01,1,251326047
MONTOYA,RAPHAEL,016,02,1,785360878
WHITNEY,ANNIKA,021,01,1,001810515
KIRBY,ROCCO,050,02,1,292902410
DODSON,PATRIA,051,00,0,578184909
KNOX,GUS,047,00,0,081437333
NORRIS,NETA,042,03,1,241999304
JENSEN,JOAQUIN,079,01,1,386651259
MAYO,CHRISTOPER,002,01,0,230093827
FARMER,EMERALD,056,01,0,331399011
HANSON,SORAYA,026,03,0,275800086
MENDEZ,SHENIKA,013,02,0,013194325
BRAY,MARC,109,00,0,139727946
MORRIS,MINNA,042,01,1,007335315
RODGERS,ISABELLE,018,03,1,266692344
WINTERS,CHARMAINE,049,02,1,002705637
BAILEY,BILLYE,032,00,0,012342914
GAINES,TALITHA,021,03,0,148061723
BURTON,DIONE,006,01,0,363031858
LARA,TRINH,045,01,1,613183333
HUBER,KENT,019,02,1,009209212
GALLAGHER,MIA,026,03,1,694021523
SHAFFER,KIMBERLI,009,02,1,050546434
ACEVEDO,VEOLA,068,01,0,627274515
ROWLAND,JUDE,021,01,0,269030828
WEBB,MISTY,012,00,0,397481099
NORTON,NELIA,058,03,1,556226509
LOVE,ADRIENNE,019,00,1,654419239
WALTON,CHAS,075,00,1,190764576
NAVARRO,GRACIELA,041,00,0,080540460
TAPIA,SILVA,030,01,1,360128189
CORTEZ,ADINA,039,02,1,069359908
FISCHER,NIKIA,032,00,1,357401264
MUNOZ,APRIL,028,03,0,654630412
BARTLETT,SIMA,034,01,1,268023933
BELTRAN,VICTORINA,028,02,0,155156742
DAVIES,RANDY,052,02,0,584195463
MOSS,TONDA,069,01,0,402956245
STEPHENS,JENNETTE,005,03,1,169678214
BOND,TABETHA,008,01,1,251715322
WHITNEY,JOEY,059,03,1,082562707
LESTER,KEREN,042,00,1,239444753
BERGER,ANDREW,042,00,0,591030292
HURLEY,WILBERT,028,02,1,367126080
RANDALL,MADISON,003,01,1,083464373
BARNETT,MARCOS,014,02,1,037273966
ADAMS,GWENN,010,01,0,030646694
VANCE,GINNY,005,01,0,170343659
BURGESS,YASMINE,019,00,1,839238519
HUFFMAN,STARR,044,02,1,594560589
WARNER,BELEN,079,02,0,372228785
CARTER,RANDALL,115,01,0,110293650
HALE,HIEN,001,02,1,117987118
BALDWIN,SAU,023,03,1,004769556
JENSEN,NAIDA,059,03,1,858514620
KRUEGER,NATASHA,026,05,1,045113726
WILKINSON,KIESHA,043,02,1,113630610
RITTER,JAY,058,02,0,116972926
FIELDS,MINH,001,02,0,308470717
DUNCAN,TOSHIA,022,01,1,391371954
RITTER,SOL,034,00,0,811973530
ESPINOZA,MAC,054,00,1,102227825
LOVE,MARLYN,058,02,0,752625330
ROLLINS,TORRIE,052,03,0,154301103
MADDEN,RIVA,034,00,0,044802661
JEFFERSON,SANTANA,016,01,1,203336004
MOODY,CARTER,071,01,0,072091791
CLARK,HENRIETTE,018,02,0,368016298
WALTER,GERARD,054,01,1,455369540
DUKE,SANORA,012,02,1,207395544
COOKE,ERICKA,049,02,1,009589715
MORRISON,ROLLAND,042,03,0,068491018
KLEIN,SUZANNE,046,03,0,850207737
MCCLURE,CARL,020,00,0,287158808
MANN,BENITO,076,01,0,059311013
THORNTON,CECILE,025,03,0,036985993
HUFF,GRAIG,050,03,0,104987526
NORTON,DEON,031,02,0,187633081
CARDENAS,SHANTAY,032,02,0,002880691
FISCHER,WANITA,017,03,0,389774330
BRIGGS,MELDA,020,01,1,123747319
FRANCIS,BESSIE,021,03,1,142747556
CASEY,NATHANAEL,051,01,1,280908415
FITZGERALD,CHEREE,006,03,0,511513638
GILBERT,MIGUEL,048,02,0,028172678
BURGESS,CRISTINE,019,03,0,049731200
LEVY,CECILY,037,02,1,564334584
KLEIN,MAMMIE,052,03,0,195642948
PHELPS,CLARETTA,091,00,0,105693244
KERR,ANTONETTE,025,01,1,271447425
CANTRELL,IDA,032,00,0,002345326
JAMES,SHALONDA,045,01,1,044704417
MOYER,SHAVONNE,016,00,0,026364618
LLOYD,BRENDAN,013,01,0,347206273
WALL,TAMISHA,013,03,1,000330565
ANTHONY,YESSENIA,056,01,0,249242321
COOKE,SHERLEY,013,01,0,401644118
WALSH,ANTONINA,047,08,1,081363958
CHANEY,CHERIE,060,01,1,051365401
BECKER,DEANDRE,004,01,1,086535516
WALLS,DAWNA,014,06,1,340989090
KRUEGER,DAN,032,02,1,343133578
MARKS,TONITA,005,03,1,722799723
GARCIA,QIANA,018,01,1,034869569
MORRISON,DELINDA,024,03,0,161051154
STEPHENS,MAPLE,001,02,0,040285364
MCCLAIN,ADRIA,010,03,1,058248642
ROSALES,DENNIS,028,00,0,600444293
RAYMOND,EMELINA,022,02,1,196190888
PENNINGTON,ROXANNE,049,02,0,181925531
DENNIS,AUDRY,046,02,1,241781430
LI,MEG,020,03,0,281233445
BARKER,MAURITA,018,01,0,766972317
WALSH,ALYSIA,025,00,1,614209995
SINGH,CHUNG,016,03,1,281863570
MCCARTHY,VIVIANA,059,02,1,185885148
HICKS,ESTRELLA,017,03,0,934615252
BARTON,NETA,026,01,1,314168441
NIXON,KASEY,033,02,1,500321883
MCGRATH,THEA,022,03,1,505180851
VILLANUEVA,SONNY,002,00,1,055807546
MEZA,CARMAN,018,00,0,295596738
JIMENEZ,GLAYDS,042,01,1,217465642
AVILA,ANALISA,009,02,0,048046476
BRAY,LAMONICA,003,00,0,301641897
OSBORN,ELEONORE,105,03,0,156776390
AVILA,NEIL,033,02,0,103265856
MAYNARD,JOEL,026,01,1,036712839
ROBERTS,SHERLEY,034,03,0,982372967
SOTO,AISHA,007,03,1,126043215
MCCARTHY,LARAINE,053,03,1,470525646
MCDANIEL,CHANTEL,076,03,1,017175368
GLOVER,ASSUNTA,028,01,0,383273017
PRINCE,RICARDA,051,02,1,001701951
REESE,JOSEPHINA,055,00,1,073757156
CHARLES,JONE,070,02,1,077410679
KERR,RAMONA,018,03,0,254506143
HEATH,WYNELL,027,02,0,433625571
MATTHEWS,TEREASA,018,00,0,038203650
AGUIRRE,NAKIA,009,00,0,022500767
STONE,FELICITA,057,03,0,138041592
CLAY,TERENCE,050,00,0,052111990
SOTO,PRINCESS,051,02,0,745650924
HOBBS,STEVE,073,01,0,216203908
DICKSON,IVORY,024,01,1,218934369
PAUL,MARIO,002,02,1,162410286
SHIELDS,JONELLE,026,02,0,795688918
HANNA,LINETTE,047,01,0,121480086
SOSA,JOEY,034,01,0,451826738
KIM,JEANETTE,015,01,0,231709652
OWENS,DONETTE,039,00,1,337409391
SAUNDERS,SAVANNAH,055,03,1,765280238
TAYLOR,ALBERTINE,024,00,1,859730833
COBB,MADDIE,058,03,0,068043431
MARSH,DEMETRIA,041,00,1,115995607
NICHOLS,ROD,007,00,0,373677309
CLEMENTS,JENISE,027,00,0,014488177
PROCTOR,ROSE,020,00,0,558122959
MCCALL,MYRON,060,01,0,406626276
RODRIGUEZ,GIL,099,03,1,005346484
BENNETT,CRISSY,024,00,0,593372619
MONTES,HAYLEY,034,03,1,772607258
GATES,HOA,010,01,1,287080001
COLLINS,KERRIE,010,01,0,260558235
CHAPMAN,MAURITA,017,02,1,179821743
MEJIA,BESS,053,02,1,373913636
CHEN,TRENA,050,01,0,169375569
MCCALL,NAOMI,025,03,0,023524059
MCGRATH,MARGERT,044,03,1,125312720
SNOW,JAMIE,005,01,0,188857449
DAVIDSON,PHYLIS,022,02,0,004634574
PARKS,ROLLAND,041,09,1,093774563
BEARD,DEAN,010,03,0,274197918
PEREZ,JULIANA,029,00,1,207839391
MOON,MILAGRO,044,00,0,652065784
CURTIS,AVIS,026,01,0,067788842
GIBSON,MARC,014,00,1,127309173
GILMORE,CAROLYN,040,00,0,283816416
VASQUEZ,KESHIA,021,01,1,385240790
GAMBLE,DEDRA,048,03,1,090077055
DOMINGUEZ,LAUREEN,009,00,0,348738009
DUNCAN,ROSARIA,012,03,1,437557927
OLSEN,JACINTO,049,02,0,226357196
AYALA,CLAUDIE,021,00,0,334911160
HURST,CAREY,101,00,1,051702560
DUFFY,LEE,067,03,0,230917866
FREY,DEDE,027,00,0,801673475
CONTRERAS,RONNIE,007,03,1,306685420
MURPHY,DEJA,012,01,1,844357003
KEITH,KATELYN,094,00,0,342654390
MCCARTHY,ELICIA,017,03,0,093574249
RAMOS,SHARICE,015,00,0,973204381
RIOS,DELMY,030,03,1,162845743
FRENCH,OBDULIA,046,01,0,061998648
BURNS,ROBERT,059,03,1,147675262
BUTLER,KARENA,006,02,0,502032324
FLETCHER,GEMA,112,03,0,525238551
GLASS,CHONG,030,02,0,059923309
HUNT,KIP,004,00,0,456691478
FITZPATRICK,JONATHON,003,01,0,529033717
MACIAS,BLANCA,051,00,1,175797704
STRONG,ESSIE,054,03,1,178752360
PUGH,SO,007,00,1,009117214
INGRAM,TONY,012,00,1,543513648
DAWSON,VALERI,044,01,1,356316877
MCCOY,LADY,031,00,0,063227644
LEON,FLORENCIA,005,01,0,007507913
GUERRERO,KIARA,058,01,1,637616466
ROCHA,INOCENCIA,010,01,0,060004341
HOLMES,LESLEY,003,03,0,275403787
ROWE,CELESTINA,009,02,0,140618025
FIGUEROA,PEGGY,044,03,0,150944712
BUSH,SAMMY,012,00,0,027296513
LEON,RETHA,055,01,0,704845011
MCLEAN,HARRIETT,044,03,0,329066068
ONEILL,DREW,032,00,1,252301097
RANDALL,PATRINA,036,00,0,290118693
WRIGHT,FERDINAND,060,00,0,072444653
FROST,ELEANORA,066,03,0,368050057
TURNER,MARGARETT,012,01,1,224395591
CISNEROS,VERLA,098,03,1,450050388
SKINNER,ARMANDA,016,08,1,066004389
GUZMAN,IDELL,030,00,1,255120174
FLETCHER,SU,053,02,0,977306043
MCGUIRE,ORPHA,037,01,0,002573994
ALLEN,CHARLYN,111,01,0,154435098
KHAN,CARTER,001,03,1,050173476
KENNEDY,WAYNE,052,03,1,213190920
SANTOS,LINDY,055,03,0,044042281
HESS,MARNIE,064,02,0,079048211
BURCH,ROSSANA,010,00,1,464536880
LAWRENCE,DEAN,056,02,1,575076052
WEAVER,MERRI,027,03,1,085203840
MASSEY,CLARETHA,033,02,0,446049622
DICKSON,GEORGIANNE,054,01,1,210140383
ROMERO,MY,044,01,1,028783841
MAY,SIMA,009,00,1,715597439
FOX,LARHONDA,016,01,1,060998337
MAYER,JARRED,029,00,1,018416882
SNYDER,CHRISTAL,028,03,1,139313299
WALLS,ZENA,041,02,1,195237324
CAIN,MILAN,001,03,1,571208873
LINDSEY,WALDO,030,02,1,296233480
BEARD,CLARENCE,006,03,1,208958612
PAUL,ALIA,039,03,0,575865627
BLEVINS,HAILEY,027,02,1,239093373
MONTGOMERY,DAVID,007,00,0,697959294
SANCHEZ,VIRGINIA,018,01,0,298048237
VELAZQUEZ,EDA,056,03,0,333700983
MATTHEWS,CONSUELO,032,00,1,449165686
HOLDER,ZENIA,001,09,0,057580433
BECK,RON,067,02,1,042012963
HOLT,LATASHA,053,01,0,292496641
FRY,ROBBYN,037,01,0,552690373
RIOS,ELENE,021,04,0,053852888
PADILLA,LUANNE,044,02,1,610133588
HARDIN,EUGENIE,023,01,0,147210201
MCKEE,MERRI,005,01,0,036053045
MCKAY,LEONIDA,015,00,0,098575303
SWANSON,NEVA,059,01,1,450684150
PALMER,KRISTA,013,01,1,253876139
BERGER,AMBERLY,038,00,1,671801353
BUCHANAN,AWILDA,037,00,1,096937746
YOUNG,CONRAD,035,02,1,405683888
CARSON,GAYNELLE,079,01,0,933725032
MATHEWS,MA,066,00,1,200940921
VALENCIA,GILDA,034,00,1,506421785
COBB,HENRIETTE,011,02,0,388043981
EATON,CRISTINA,070,03,1,421806003
POWERS,RILEY,028,03,0,178552078
WEISS,KANDACE,065,01,0,118252352
LEONARD,HAN,026,00,0,085793843
RIVERA,BOBBY,034,01,0,314801733
STEPHENSON,LES,009,00,0,696616419
BARRON,INOCENCIA,055,00,1,514435004
FERNANDEZ,CARROLL,010,02,1,049339526
MORROW,CHARLINE,021,03,1,291952611
MATHIS,CYNTHIA,019,00,0,842751428
FRIEDMAN,DARLA,004,02,1,011045619
GALLEGOS,MORGAN,031,02,1,347571150
HAHN,YEN,090,00,0,016901864
LAWRENCE,JONAS,072,01,0,765287966
VELASQUEZ,LEMUEL,022,00,0,346677600
MARQUEZ,JERRICA,024,00,0,032569760
GREGORY,ROSELINE,018,03,1,278782341
FROST,LORETA,059,02,1,613044000
GALLEGOS,WILEY,057,00,1,262909204
BARTLETT,IRA,017,02,0,095235213
WISE,DOUGLASS,054,02,1,490699692
CALLAHAN,TRICIA,033,01,1,745700698
CUNNINGHAM,TIERA,018,03,1,100451034
FAULKNER,CARINA,035,03,1,131982681
WEISS,IVORY,030,00,1,215549132
GREGORY,CRISTIE,027,02,0,088220720
SUTTON,CHRISTENE,049,00,1,006579164
PARK,LONA,036,02,1,049699671
BOWERS,IVY,016,01,1,519412735
JIMENEZ,DILLON,005,00,1,313296516
DORSEY,LASHAUNDA,056,00,0,064923741
KIRK,HEATHER,018,01,0,100538065
LAWSON,STEPHNIE,039,00,1,050816148
SIMS,LENITA,044,00,0,477123931
LAMBERT,DORRIS,085,01,1,144452582
SWANSON,BERNETTA,034,03,1,515862987
PIERCE,BELVA,042,03,1,201610817
COOKE,MENDY,015,00,0,583531689
MANN,CLEO,043,03,1,025587540
COLEMAN,TEOFILA,002,02,0,000384879
CUMMINGS,YAEL,049,03,1,917983893
LARSON,AGRIPINA,037,02,1,430330686
HINTON,YUKIKO,024,01,0,384474346
BURNS,RAYMUNDO,010,02,0,012205107
HOLMES,HIEN,030,01,1,243148826
BROOKS,KASI,035,00,0,325529597
PAGE,RONNY,075,02,1,143645280
SCHMIDT,ORALIA,015,01,0,500252610
ACOSTA,MARTIN,048,03,1,340195031
DAVILA,SHANTELLE,038,01,0,368410120
CLARKE,BARABARA,050,02,0,214769171
LIN,TABATHA,045,00,1,055691375
RAMOS,SHANI,051,01,0,041623364
LAM,NEIDA,044,00,0,000274843
WYATT,KARREN,033,00,1,191426397
HOLDER,JASMIN,025,01,0,120810513
ODOM,TOSHIKO,019,00,1,756757299
FRAZIER,JACQUIE,022,03,0,007534493
FIGUEROA,BERRY,097,01,1,306278497
THOMPSON,HUNG,025,00,1,948835374
HODGES,CHANCE,044,02,1,933319481
ORTEGA,MARIETTE,005,02,1,132261566
DRAKE,LAMONICA,019,01,1,622184140
TURNER,DONNY,006,01,1,028374263
NUNEZ,BRITTNI,002,03,1,481303426
BLAKE,GIANNA,033,03,0,527737181
WILKINSON,TAREN,030,03,0,064965520
HOUSTON,LEWIS,056,02,0,115735799
WADE,CAITLYN,056,02,1,185820525
DILLON,SHERYLL,005,01,0,007530237
HURLEY,JESS,040,00,1,909798649
BROWNING,MARI,031,01,0,407696556
HAMPTON,MARLENA,006,03,1,280253120
DAVIS,LILLIAM,028,03,1,131268928
LUTZ,JERE,030,02,1,265065651
WONG,BROCK,059,01,0,872453745
BARNES,RACHELLE,007,00,0,336292237
VAUGHAN,ROB,031,01,0,733701994
JOSEPH,BRUNA,040,07,1,213389478
FARLEY,IRMA,044,02,0,077439887
MARSHALL,ZULEMA,034,00,1,273682051
HICKMAN,AURORE,046,02,0,472730752
ROMERO,LEONORE,033,03,0,348292904
LITTLE,REGINE,035,03,1,270128949
GARNER,EVONNE,006,02,0,079066757
PEREZ,VENESSA,021,01,0,013734830
PETERS,EUNICE,045,07,0,440667423
WILSON,JAY,020,02,1,244284681
WOLFE,IDELL,055,00,1,041343518
RAY,VERLA,032,03,0,030567190
HENSLEY,ASHLI,005,01,1,295391541
MCMAHON,KIMBER,050,03,0,111960469
SALINAS,BERNICE,067,02,1,780854263
BOND,JED,039,01,0,114328094
CUEVAS,MINH,045,03,1,049106608
FERNANDEZ,YUN,080,08,1,218128852
OSBORN,DARRIN,059,00,0,617785631
KIRBY,CAROLINA,017,03,1,542201088
COFFEY,REMA,053,03,1,784052595
HOLLOWAY,MABEL,056,00,1,161863290
BENJAMIN,SHARILYN,005,00,1,366329035
COOKE,MA,018,00,1,459844651
WILSON,DOMINIC,007,02,1,835125776
SKINNER,CARMELINA,043,00,1,000214924
PINEDA,TESS,059,01,1,527224369
ORR,ANGELA,033,01,0,038674101
WILKERSON,SARITA,053,00,0,068070620
MEDINA,LEONIA,018,03,0,494800842
MUELLER,KARRY,047,02,1,038311149
BOYER,JACKELINE,020,03,0,216617180
GREER,KALYN,065,02,0,613639300
BARRY,PHYLLIS,060,01,1,224891540
BROOKS,GRACE,045,00,1,027708253
TRUJILLO,SHAWN,019,03,0,266250796
DENNIS,DANIKA,015,01,0,175560684
HANEY,ALEJANDRINA,057,01,0,542262738
PEARSON,HARRISON,037,02,0,262632944
AYALA,LASONYA,053,01,0,015591739
MONROE,MELBA,014,01,0,189062856
BERG,GOLDIE,051,00,0,480948467
OCHOA,SUZI,023,02,1,010142728
CRAIG,DEBBI,059,03,1,099162366
WEEKS,MONIKA,049,06,1,100399961
MCINTOSH,ROOSEVELT,010,01,0,509478961
SUTTON,BABETTE,017,00,0,066918893
ANDERSON,OMER,010,02,0,208305575
VANG,CEDRIC,057,02,1,002915608
BOWERS,LYNNE,036,02,0,201183204
VASQUEZ,KELLEY,057,00,0,004243704
RIDDLE,CARLINE,053,03,0,136651304
PRUITT,KARAN,017,01,1,282660516
WALTERS,SHONNA,101,00,0,050870224
MEADOWS,JACQUE,023,03,0,364117651
BARTLETT,ALINE,051,02,0,114035025
MCDOWELL,ROBBIE,002,01,0,027171178
BURKE,CARLTON,057,00,0,587732441
MARSH,AN,008,02,0,075231332
CANTRELL,ARNULFO,018,02,1,043560630
NORMAN,CHRISTIN,045,01,1,402953157
GILES,WESTON,042,02,1,129202539
MORRISON,ANNAMAE,046,00,0,023141718
BARTLETT,ARDELIA,115,00,0,211308397
ZAMORA,SANDY,005,07,0,093631876
HERRERA,KARON,018,01,1,032570661
MCNEIL,ARLEN,077,02,0,384776573
BUCK,SINA,051,01,1,079276885
LAM,WILSON,010,01,0,577072371
BARRON,TANDY,046,03,1,481858977
MONTOYA,RICARDA,006,02,0,348444685
PEARSON,ANDREA,003,02,1,040191979
HAYES,REGENA,014,02,0,132307147
AGUIRRE,KATELYN,051,00,0,230113935
MCKEE,NADA,057,01,0,196056453
FORD,TWILA,016,03,0,051494351
JEFFERSON,PHILLIP,024,03,0,178842623
MORSE,JA,027,04,1,713296910
NORRIS,VANNESA,040,00,0,010891723
NORMAN,LORENZO,030,01,1,074841379
NEWMAN,SHELA,011,00,0,104026434
VILLANUEVA,ELISSA,016,01,0,298743483
SCOTT,SHIRA,081,00,0,070927078
GRAHAM,INOCENCIA,033,01,1,047689038
DONOVAN,GEORGEANN,058,00,0,448428358
SIMMONS,MARIANNE,028,02,0,031996765
BURCH,ANGLEA,019,00,0,563111110
SNOW,LENNA,038,01,1,005932548
MUNOZ,ALIZA,040,01,0,150149691
RICH,ERLINDA,001,00,1,190356432
ONEILL,LORA,004,03,1,146220902
FERNANDEZ,QIANA,036,03,1,240369489
HORN,CREOLA,036,03,0,896980482
ROWE,GERRY,055,00,1,073763912
HARTMAN,ANN,039,01,1,026683998
MOODY,CARSON,011,01,0,445935704
ASHLEY,SHELLY,002,03,1,537221516
MULLEN,PEGGIE,044,00,1,002948357
WILKINS,BONNY,043,00,0,656820440
PERRY,ROSALINDA,053,03,1,862290931
HARDY,RANEE,021,01,0,661424269
ROBLES,TABITHA,035,02,1,057531243
WILLIAMSON,HILARY,048,03,1,073623896
KING,BEATRIS,025,01,1,372341507
SPEARS,FRANCINE,053,02,0,171493450
MANNING,BRITNEY,058,03,0,233338020
YU,OTHA,033,01,1,644529945
HARDING,SCOTTIE,113,02,1,227504794
THOMAS,WENDELL,020,05,1,009575273
LARSON,GALE,014,01,1,105313703
FISHER,TOWANDA,013,01,1,434083504
HARRINGTON,BENEDICT,069,00,1,608973066
BARRY,CIERRA,031,03,1,435349498
ESTES,VERNETTA,066,01,1,404256005
HENSON,MOZELL,006,03,1,152856507
GOODMAN,DARIA,062,02,1,173377190
COLLIER,VICKEY,035,02,1,019175509
SHARP,DONITA,019,01,0,086420621
PIERCE,XIOMARA,008,02,0,007563770
CRAWFORD,DEJA,043,02,0,026721076
HOLMES,SHERILYN,046,03,0,219914341
RICHARD,JAUNITA,071,00,1,250300996
FLETCHER,MANY,068,00,0,634659933
YANG,RINA,022,02,0,541175143
SUMMERS,CARROL,013,00,0,226126217
ORTIZ,JOSEPH,033,00,0,015542045
COBB,TONY,055,00,0,090503363
HESS,CORDELIA,036,01,1,498887722
BURKE,DOREATHA,051,03,1,374376120
DUNLAP,JOSEF,075,00,1,012003702
MCINTYRE,DARA,005,02,1,552209469
BARNES,NIESHA,016,01,0,126674689
MCKEE,KALYN,014,01,0,167604017
CONTRERAS,JOSPHINE,059,01,1,420227336
MIDDLETON,KOURTNEY,049,03,0,192790711
REYNOLDS,DANIKA,027,03,0,298109717
HUBBARD,AUDIE,055,02,0,161604651
HOUSE,ARA,049,03,1,036215589
ORTIZ,JOHANA,047,00,1,386802349
CRANE,MAXIE,015,02,0,325116943
STAFFORD,JANAY,047,02,1,301416071
DELEON,CAMMY,005,03,1,793233012
GRIFFIN,JOHN,031,01,1,471845772
MONTOYA,JENISE,057,01,1,463018247
RIVERA,GENEVA,022,03,1,152891113
MATHIS,FATIMA,035,03,1,090008353
GAY,CATHERIN,068,02,1,219256166
LEVINE,HILDE,023,02,0,209631411
CONRAD,VONNIE,030,02,0,275406375
RAY,ELTON,052,03,0,455983615
MENDEZ,LOAN,055,01,1,117576449
LANE,BERNIE,068,01,1,017988332
CURTIS,SHARON,032,01,0,470333234
BALL,NELIA,015,03,1,484710098
BERRY,MARLENA,004,02,1,043428701
ORR,EMMITT,061,00,1,945633567
HUGHES,ECHO,054,01,1,184410913
BRANCH,JERROLD,038,02,1,200186421
ROWLAND,MIRTHA,039,01,1,307435251
SCOTT,POLLY,041,01,1,118357174
BAILEY,RALEIGH,013,01,0,256011851
GUERRA,BESSIE,005,01,0,513045598
CALDWELL,NICKIE,015,03,0,627411212
ACEVEDO,MARY,056,01,1,075432425
BARRY,CASANDRA,029,01,0,407617584
JORDAN,CANDACE,043,03,0,223416300
REESE,QUINN,073,00,1,039911749
WISE,ALAN,033,03,1,066477008
FRANCIS,MAGALI,003,01,0,113724724
PECK,JULIETTA,043,00,0,573657539
SOSA,LEIGH,047,01,1,223344697
CUNNINGHAM,AN,048,01,0,142411517
PARSONS,RISA,042,02,0,384681655
PINEDA,DORINDA,035,00,1,485111059
WARE,TORRI,010,00,0,159623051
LOPEZ,LEO,033,00,1,776805951
GORDON,HILLARY,030,01,1,120736359
WISE,THEODORE,006,02,1,000137746
SILVA,SHERRELL,038,01,0,064355055
AVERY,SAM,104,02,1,120719320
KEMP,CHARISSA,014,01,0,065371250
BARBER,YVONNE,031,00,0,802314694
KNIGHT,MORRIS,008,03,1,068907899
RICHARDS,DEBORA,031,01,0,296656407
WEBER,CHRISTIAN,045,00,0,258546846
OLSEN,ANGLE,060,02,1,978723493
LAWRENCE,ILENE,038,02,1,151766181
GRIMES,WILHELMINA,050,00,0,057531139
PATTERSON,ANTONY,014,04,1,819806422
LAWSON,CHANTEL,054,00,1,039569912
HENSLEY,KYLIE,037,01,1,696418997
NAVARRO,LAURINDA,050,01,0,028890247
BENTLEY,ELIJAH,044,03,1,011840141
CALHOUN,YOLANDA,048,02,0,193619787
DELACRUZ,JUANITA,049,02,1,483725844
HARDY,EDEN,008,01,0,111787643
SERRANO,ALEX,018,00,1,041105162
DELACRUZ,STACEY,005,00,1,111871794
KRAUSE,KALEIGH,006,00,1,537511875
CONNER,KAM,062,03,0,255048642
AUSTIN,ESTRELLA,021,00,0,379355320
BOYLE,GUSSIE,037,00,1,340551916
COSTA,ALETHIA,048,03,1,113777726
ROMAN,DANIEL,071,00,0,392705141
SEXTON,TONISHA,040,02,1,227273819
SHEA,RODGER,037,00,0,264922492
CHRISTIAN,QUYEN,027,01,0,088935690
MATA,JUNIOR,029,00,0,026094416
VAZQUEZ,NATHALIE,016,00,1,411904869
LARSEN,ALISSA,026,00,1,008650048
GREGORY,LILLIAN,015,00,0,338913918
WRIGHT,ELTON,026,00,0,289405260
RUIZ,ANTWAN,009,02,1,010297822
BRENNAN,ELOY,024,02,0,597561186
HALL,DANN,032,00,1,029512941
GOOD,LILY,036,00,0,604561438
RAMIREZ,JOHNIE,013,01,0,092100432
MCBRIDE,SYBLE,049,03,1,050799879
LI,BLANCH,054,01,0,181756816
HANCOCK,JULIANN,115,02,1,018316182
REID,GLEN,010,01,1,055809801
BAIRD,PEARLE,020,03,0,033650450
MENDEZ,NUMBERS,028,01,0,450886641
SHARP,ALVERTA,046,03,0,775804647
HEBERT,JAIMEE,101,02,0,147445861
LOGAN,PAOLA,034,02,0,203781258
FERNANDEZ,TRISHA,054,00,1,170604926
VALENTINE,CARLIE,016,00,1,098724629
DOUGLAS,CHARISSE,002,01,0,316725479
EDWARDS,MELLISSA,037,01,0,696026221
OROZCO,MOSHE,052,03,0,504337128
FRAZIER,MARYLOUISE,050,00,1,211454575
HANNA,LOURA,022,03,1,340468115
GALLEGOS,MARYLAND,026,03,1,021779612
CASE,WILLARD,052,01,1,033407643
MORTON,MISS,020,02,1,289089207
FIELDS,CHADWICK,043,00,1,000027653
KRUEGER,DIANE,045,03,0,262980572
CROSBY,BERTRAM,006,04,1,091830535
CLARKE,JOETTA,009,01,0,303824056
AGUIRRE,MARILOU,060,02,1,432984396
HICKMAN,SHIELA,043,00,0,029305998
FLOWERS,LIZBETH,035,03,0,014175403
HOLDEN,YURI,032,01,1,235202178
MCCONNELL,GLYNIS,018,01,1,179293924
ROBERTS,GEORGETTE,058,03,1,157351188
MCMAHON,LEA,068,02,1,682849885
BARR,TERRESA,037,01,0,199564587
CHANDLER,DOMENIC,041,02,0,556961130
PEARSON,GARRET,021,01,0,138644015
SHAH,ADRIENE,025,03,1,001632804
SHARP,CARLENE,020,00,0,208339299
MCDOWELL,ED,052,01,0,037639811
WELCH,JAMIE,022,03,0,162136083
ATKINS,SHARON,008,00,0,007766141
GEORGE,JANICE,012,03,0,203205680
MAY,KRYSTEN,037,02,0,343251642
LUNA,MICHELINE,049,03,0,376204554
MYERS,MOHAMED,002,01,1,036748736
PHELPS,LAVINIA,033,00,1,013043162
HANEY,JASON,035,01,0,131096149
YU,THERESA,019,01,0,278517883
COLON,MARGARET,040,01,1,707979516
MCKINNEY,THERESIA,073,00,0,536058386
BEAN,LESLI,008,03,1,054130352
MEDINA,ELDEN,054,00,0,384789959
ANDERSON,THAD,047,01,0,196487085
LOGAN,MARVEL,056,01,1,027681649
MARSH,ALBERTA,013,03,1,289995685
LESTER,AIKO,012,02,1,188887960
GOODMAN,INES,050,00,1,275158132
FREDERICK,CATHARINE,030,03,1,002617312
HINES,DUANE,023,03,0,711204077
VAUGHN,GWENDOLYN,092,03,0,050254201
SHORT,CHARLIE,033,00,1,030313508
RIDDLE,HULDA,040,02,0,389356432
OSBORN,ELIZABET,059,02,0,401843740
SPARKS,VIRGIL,014,03,0,390541853
CASTANEDA,CIERRA,058,02,1,719425493
TRAN,KERSTIN,019,00,1,587800209
COOK,KING,021,00,0,591064604
